301,85,"Radiation resulting from natural sources, as opposed to man-made sources, and to which people are exposed in everyday, normal life; for example from rocks and soil.",,,"GEMET"
302,85,"Group of single-cell micro-organisms, the smallest of the living organisms. Some are vital to sustain life, while others are responsible for causing highly dangerous human diseases, such as anthrax, tetanus and tuberculosis. Bacteria are found everywhere, in the soil, water and air.\n(Source: MGH /  WRIGHT)",,"domain","GEMET;Mapping;Community Database class"
303,85,"A device that removes some suspended solids from sewage.",,,"GEMET"
304,85,"An agent that destroys bacteria.",,,"GEMET"
305,85,"The science and study of bacteria.",,"science","GEMET;Mapping"
306,85,"An equality between the sums total of the two sides of an account, or the excess on either side.",,,"GEMET"
308,85,"Transactional business between any bank and that bank's clients or customers.",,,"GEMET"
310,85,"A soft silvery-white metallic element of the alkaline earth group. It has the symbol Ba, and atomic number 56. It is used in bearing alloys and compounds are used as pigments.\n(Source: CED)",,"chemical element","GEMET;Mapping"
311,85,"Monitoring of long-term changes in atmospheric compositions of particular significance to the weather and the climate.\n(Source: YOUNG)",,,"GEMET"
312,85,"Any chemical species, ionic or molecular, capable of accepting or receiving a proton (hydrogen ion) from another substance; the other substance acts as an acid in giving of the proton.",,,"GEMET;OLPC Children's Dictionary;Mapping;General Dictionary"
313,85,"The minimum nutriments deemed necessary for a person of a particular age, gender, physiological condition and activity level to sustain life, health and growth.",,,"GEMET"
314,85,"The state of a solution of containing an excess of hydroxyl ions.",,,"GEMET;Mapping"
315,85,"Any of various fungi of the subdivision Basidiomycota.",,"mycete","GEMET;Mapping"
317,85,"A body of water where bathing is permitted.",,,"GEMET"
318,85,"A cell or several cells connected together, each cell containing the essentials for producing voltaic electricity.",,,"GEMET"
320,85,"An open, curving indentation made by the sea or a lake into a coastline.",,,"GEMET"
321,85,"A lat, narrow strip of sand, gravel or pebbles along the shoreline of a body of water (ocean, river, lake).",,,"GEMET;Mapping"
322,85,"The washing ashore of whales or other cetaceans that have died for natural causes, or because of highly polluted sea water or after being trapped in drift nets.",,,"GEMET"
323,85,"The care, preservation and husbandry of hymenopterous insects valued for their ability to pollinate crops and other flora or for their production of honey.",,,"GEMET"
324,85,"Cattle bred for the production of meat.",,,"GEMET"
325,85,"Any of the membranous-winged insects which compose the superfamily Apoidea in the order Hymenoptera characterized by a hairy body and by sucking and chewing mouthparts.",,"animal","GEMET;OLPC Children's Dictionary;Mapping;General Dictionary"
326,85,"Any insect of the order Coleoptera, having biting mouthparts and forewings modified to form shell-like protective elytra.",,"animal","GEMET;Mapping"
327,85,"Any observable action or response of an organism, group or species to environmental factors.",,,"GEMET"
330,85,"Any pollinating insect, or any pest predator, parasite, pathogen or other biological control agent which functions naturally or as part of an integrated pest management program to control another pest.\n(Source: LEE)",,"GEMET","GEMET"
331,85,"The bottom of a body of water often occupied by benthos.\n(Source: GILP96)",,,"GEMET"
332,85,"The interacting system of the biological communities located at the bottom of bodies of freshwater and saltwater and their non-living environmental surroundings.\n(Source: TOE / DOE)",,,"GEMET"
333,85,"Those organisms attached to, living on, in or near the bottom of the sea, river bed or lake floor.",,,"GEMET"
334,85,"A colorless, liquid, flammable, aromatic hydrocarbon used to manufacture styrene and phenol. Also known as benzol.\n(Source: MGH)",,"chemical compound","GEMET;Mapping"
335,85,"A five-ring aromatic hydrocarbon found in coal tar, in cigarette smoke, and as a product of incomplete combustion.",,,"GEMET;Mapping"
336,85,"A corrosion-resistant, toxic silvery-white metallic element that occurs chiefly in beryl and is used mainly in x-ray windows and in the manufacture of alloys. Symbol: Be, atomic number: 4.",,"chemical element","GEMET;Mapping"
337,85,"Ionizing radiation which is produced as a stream of high speed electrons emitted by certain types of radioactive substance when they decay.",,,"GEMET"
338,85,"Industry sector which produces beverages.",,,"GEMET"
339,85,"Any one of various liquids for drinking.",,,"GEMET;OLPC Children's Dictionary;Mapping;General Dictionary"
340,85,"A complete or selective listing of documents by a given subject, author or publisher, often including the description and identification of the editions, dates of issue, titles, authorship, publishers or other written materials.\n(Source: RHW / ISEP)",,,"GEMET"
341,85,"A vehicle with two wheels in tandem, pedals connected to the rear wheel by a chain, handlebars for steering, and a saddlelike seat.",,,"GEMET"
342,85,"An international agreement, especially one dealing with a specific matter, involving two or both sides, factions, or the like.",,,"GEMET"
343,85,"Waste oil that accumulates, usually in small quantities, inside the lower spaces of a ship, just inside the shell plating, and usually mixed with larger quantities of water.",,,"GEMET"
344,85,"Water that builds up in the bottom of a ship's bilge.",,,"GEMET"
345,85,"The accumulation of pollutants in living organisms by direct adsorption or through food chains.",,,"GEMET;Mapping"
347,85,"The extent to which a drug or other substance is taken up by a specific tissue or organ after administration.\n(Source: ZINZAN /  CEDa)",,,"GEMET"
351,85,"The study of chemical substances occurring in living organisms and the reactions and methods for identifying these substances.",,"science","GEMET;Mapping"
352,85,"A diverse group of poisonous substance including preservatives, insecticides, disinfectants and pesticides used for the control of organisms that are harmful to human or animal health or that cause damage to natural or manufactured products.\n(Source: GRAHAW)",,,"GEMET;Mapping"
353,85,"The study of climate in relation to fauna and flora.",,"science","GEMET"
354,85,"A community or natural assemblage of organisms; often used as an alternative to ecosystem but strictly is the fauna/flora association excluding physical aspects of the environment.",,,"GEMET"
355,85,"The quotient of the concentration of a chemical in aquatic organisms at a specific time or during a discrete time period of exposure, divided by the concentration in the surrounding water at the same time or during the same period.\n(Source: KOREN)",,,"GEMET"
356,85,"The extent to which a substance can be decomposed - or rotted - by bacteria and fungi.",,"biological science;GEMET","GEMET"
358,85,"Breaking down of a substance by microorganisms.",,,"GEMET"
359,85,"Number and variety of living organisms; includes genetic diversity, species diversity, and ecological diversity.",,,"GEMET"
360,85,"The study of ethical problems arising from biological research and its applications in such fields as organ transplantation, genetic engineering, or artificial insemination.",,,"GEMET"
361,85,"Gas, rich in methane, which is produced by the fermentation of animal dung, human sewage or crop residues in an air-tight container.",,"GEMET","GEMET"
362,85,"Movement of chemical elements in a circular pathway, from organisms to physical environment, back to organisms.",,"biological science","GEMET"
363,85,"The study of the chemical, physical, geological, and biological processes and reactions that govern the composition of the natural environment and its energy transportation cycles.",,,"GEMET"
364,85,"Area of the Earth's surface defined by the species of fauna and flora it contains.",,,"GEMET"
365,85,"The science concerned with the geographical distribution of animal and plant life.",,,"GEMET"
371,85,"The application of engineering principles and techniques to biology and medicine. It is largely concerned with the design of replacement body parts, such as limbs, heart valves, etc.",,"biological science","GEMET"
372,85,"A species or organism that is used to grade environmental quality or change.",,,"GEMET"
373,85,"The direct measurement of changes in the biological status of a habitat, based on evaluations of the number and distribution of individuals or species before and after a change.\n(Source: ALL)",,,"GEMET"
374,85,"A process in which atmospheric nitrogen is converted to ammonia by a pair of bacterial enzymes called nitrogenase.",,"biological science","GEMET"
